abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
rxn01093	2,3-dihydroxybenzoate adenylate synthase	[c] : cpd00002 + cpd00168 <==> cpd00012 + cpd02494	Reversible	cytosol	-1000	1000	0		
rxn05118	4-aminobutanoate cyclization reaction	[c] : cpd00434 <==> cpd00001 + cpd11311	Reversible	cytosol	-1000	1000	0		
rxn13799	5mta transport irreversible, extracellular	cpd00147[c] <==> cpd00147[e]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn05488	Acetate reversible transport via proton symport	cpd00067[e] + cpd00029[e] <==> cpd00067[c] + cpd00029[c]	Reversible	cytosol, extracellular	-1000	1000	0	(G_PA14_22350 or G_PA14_35920)	
rxn01748	Allantoinase	[c] : cpd00001 + cpd01092 <==> cpd00067 + cpd00388	Reversible	cytosol	-1000	1000	0		
rxn05495	BALAt2r	cpd00067[e] + cpd00085[e] <==> cpd00067[c] + cpd00085[c]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn05511	Butanediol transport in/out via proton symport	cpd00067[e] + cpd01947[e] <==> cpd00067[c] + cpd01947[c]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn13789	delta-aminovalerate aminotransferase	[c] : cpd00024 + cpd17076 <==> (2) cpd00067 + cpd00023 + cpd02089	Reversible	cytosol	-1000	1000	0		
rxn13921	delta-aminovalerate synthesis	[c] : (2) cpd00001 + cpd03691 <==> cpd00067 + cpd17076	Reversible	cytosol	-1000	1000	0		
rxn13822	deoxyadenosine transport	cpd03091[c] <==> cpd03091[e]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn13825	Diamine oxidase	[c] : cpd00007 + cpd01155 --> cpd00025 + cpd00013 + cpd03691	Irreversible	cytosol	0	1000	0		
rxn09683	Ethanol reversible transport	cpd00363[e] <==> cpd00363[c]	Reversible	cytosol, extracellular	-1000	1000	0		
EX_cpd00797(e)	EX (R)-3-Hydroxybutanoate e	cpd00797[e] --> cpd00797[b]	Irreversible	extracellular	0	1000	0		
EX_cpd17085(e)	EX 2-heptyl-3-hydroxy-4-quinolone e	cpd17085[e] --> cpd17085[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00176(e)	EX 2-keto-3-deoxygluconate e	cpd00176[e] --> cpd00176[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00024(e)	EX 2-Oxoglutarate	cpd00024[e] --> cpd00024[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00489(e)	EX 4-Hydroxyphenylacetate	cpd00489[e] --> cpd00489[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00029(e)	EX Acetate	cpd00029[e] --> cpd00029[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00142(e)	EX Acetoacetate e	cpd00142[e] --> cpd00142[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00182(e)	EX Adenosine e	cpd00182[e] --> cpd00182[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11587(e)	EX Ala-Gln e	cpd11587[e] --> cpd11587[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11584(e)	EX Ala-His e	cpd11584[e] --> cpd11584[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11593(e)	EX ala-L-asp-L e	cpd11593[e] --> cpd11593[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11583(e)	EX Ala-Leu e	cpd11583[e] --> cpd11583[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11586(e)	EX ala-L-glu-L e	cpd11586[e] --> cpd11586[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11582(e)	EX ala-L-Thr-L e	cpd11582[e] --> cpd11582[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01092(e)	EX Allantoin e	cpd01092[e] --> cpd01092[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00162(e)	EX Aminoethanol e	cpd00162[e] --> cpd00162[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01262(e)	EX Amylotriose e	cpd01262[e] --> cpd01262[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01048(e)	EX Arsenate e	cpd01048[e] --> cpd01048[b]	Irreversible	extracellular	0	1000	0		
EX_cpd04098(e)	EX Arsenite e	cpd04098[e] --> cpd04098[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00540(e)	EX BET e	cpd00540[e] --> cpd00540[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11596(e)	EX butanesulfonate e	cpd11596[e] --> cpd11596[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00211(e)	EX Butyrate e	cpd00211[e] --> cpd00211[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00063(e)	EX Ca2+ e	cpd00063[e] --> cpd00063[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00635(e)	EX Cbl e	cpd00635[e] --> cpd00635[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01012(e)	EX Cd2+ e	cpd01012[e] --> cpd01012[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00098(e)	EX Choline e	cpd00098[e] --> cpd00098[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11595(e)	EX chromate e	cpd11595[e] --> cpd11595[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00137(e)	EX Citrate	cpd00137[e] --> cpd00137[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00099(e)	EX Cl- e	cpd00099[e] --> cpd00099[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00011(e)	EX CO2 e	cpd00011[e] --> cpd00011[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00149(e)	EX Co2+ e	cpd00149[e] --> cpd00149[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00058(e)	EX Cu2+ e	cpd00058[e] --> cpd00058[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01015(e)	EX Cyanate e	cpd01015[e] --> cpd01015[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01017(e)	EX Cys-Gly e	cpd01017[e] --> cpd01017[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00381(e)	EX Cystine	cpd00381[e] --> cpd00381[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00367(e)	EX Cytidine e	cpd00367[e] --> cpd00367[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00307(e)	EX Cytosine e	cpd00307[e] --> cpd00307[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00117(e)	EX D-Alanine e	cpd00117[e] --> cpd00117[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00438(e)	EX Deoxyadenosine e	cpd00438[e] --> cpd00438[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00654(e)	EX Deoxycytidine e	cpd00654[e] --> cpd00654[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00277(e)	EX Deoxyguanosine e	cpd00277[e] --> cpd00277[b]	Irreversible	extracellular	0	1000	0		
EX_cpd03279(e)	EX Deoxyinosine e	cpd03279[e] --> cpd03279[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00412(e)	EX Deoxyuridine e	cpd00412[e] --> cpd00412[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00082(e)	EX D-Fructose	cpd00082[e] --> cpd00082[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00072(e)	EX D-fructose-6-phosphate	cpd00072[e] --> cpd00072[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00653(e)	EX D-Galactonate e	cpd00653[e] --> cpd00653[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00280(e)	EX D-Galacturonate e	cpd00280[e] --> cpd00280[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00609(e)	EX D-Glucarate e	cpd00609[e] --> cpd00609[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00027(e)	EX D-Glucose e	cpd00027[e] --> cpd00027[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00079(e)	EX D-glucose-6-phosphate	cpd00079[e] --> cpd00079[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00221(e)	EX D-Lactate e	cpd00221[e] --> cpd00221[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01307(e)	EX D-Lyxitol	cpd01307[e] --> cpd01307[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00386(e)	EX D-Malate	cpd00386[e] --> cpd00386[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00637(e)	EX D-Methionine e	cpd00637[e] --> cpd00637[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00652(e)	EX D-Mucic acid e	cpd00652[e] --> cpd00652[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00105(e)	EX D-Ribose e	cpd00105[e] --> cpd00105[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00550(e)	EX D-Serine e	cpd00550[e] --> cpd00550[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11579(e)	EX ethanesulfonate e	cpd11579[e] --> cpd11579[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00021(e)	EX Fe2+ e	cpd00021[e] --> cpd00021[b]	Irreversible	extracellular	0	1000	0		
EX_cpd10516(e)	EX fe3 e	cpd10516[e] --> cpd10516[b]	Irreversible	extracellular	0	1000	0		
EX_cpd03724(e)	EX Ferrichrome e	cpd03724[e] --> cpd03724[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00106(e)	EX Fumarate e	cpd00106[e] --> cpd00106[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00108(e)	EX Galactose e	cpd00108[e] --> cpd00108[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00164(e)	EX Glucuronate e	cpd00164[e] --> cpd00164[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11581(e)	EX gly-asn-L e	cpd11581[e] --> cpd11581[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11589(e)	EX gly-asp-L e	cpd11589[e] --> cpd11589[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00100(e)	EX Glycerol e	cpd00100[e] --> cpd00100[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00080(e)	EX Glycerol-3-phosphate e	cpd00080[e] --> cpd00080[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00033(e)	EX Glycine e	cpd00033[e] --> cpd00033[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00139(e)	EX Glycolate	cpd00139[e] --> cpd00139[b]	Irreversible	extracellular	0	1000	0		
EX_cpd15603(e)	EX Gly-Cys e	cpd15603[e] --> cpd15603[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11580(e)	EX Gly-Gln e	cpd11580[e] --> cpd11580[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11592(e)	EX gly-glu-L e	cpd11592[e] --> cpd11592[b]	Irreversible	extracellular	0	1000	0		
EX_cpd15604(e)	EX Gly-Leu e	cpd15604[e] --> cpd15604[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11591(e)	EX Gly-Met e	cpd11591[e] --> cpd11591[b]	Irreversible	extracellular	0	1000	0		
EX_cpd15605(e)	EX Gly-Phe e	cpd15605[e] --> cpd15605[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11588(e)	EX gly-pro-L e	cpd11588[e] --> cpd11588[b]	Irreversible	extracellular	0	1000	0		
EX_cpd15606(e)	EX Gly-Tyr e	cpd15606[e] --> cpd15606[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00067(e)	EX H+ e	cpd00067[e] --> cpd00067[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00001(e)	EX H2O e	cpd00001[e] --> cpd00001[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00268(e)	EX H2S2O3 e	cpd00268[e] --> cpd00268[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11578(e)	EX hexanesulfonate e	cpd11578[e] --> cpd11578[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00531(e)	EX Hg2+ e	cpd00531[e] --> cpd00531[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00226(e)	EX HYXN e	cpd00226[e] --> cpd00226[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00246(e)	EX Inosine e	cpd00246[e] --> cpd00246[b]	Irreversible	extracellular	0	1000	0		
EX_cpd03048(e)	EX Isethionate e	cpd03048[e] --> cpd03048[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00205(e)	EX K+ e	cpd00205[e] --> cpd00205[b]	Irreversible	extracellular	0	1000	0		
EX_cpd03091(e)	EX L-5'-Deoxyadenosine e	cpd03091[e] --> cpd03091[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00035(e)	EX L-Alanine e	cpd00035[e] --> cpd00035[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11585(e)	EX L-alanylglycine e	cpd11585[e] --> cpd11585[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00224(e)	EX L-Arabinose e	cpd00224[e] --> cpd00224[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00051(e)	EX L-Arginine e	cpd00051[e] --> cpd00051[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00132(e)	EX L-Asparagine	cpd00132[e] --> cpd00132[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00041(e)	EX L-Aspartate e	cpd00041[e] --> cpd00041[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00395(e)	EX L-Cysteate e	cpd00395[e] --> cpd00395[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00084(e)	EX L-Cysteine e	cpd00084[e] --> cpd00084[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00023(e)	EX L-Glutamate e	cpd00023[e] --> cpd00023[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00053(e)	EX L-Glutamine e	cpd00053[e] --> cpd00053[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00119(e)	EX L-Histidine e	cpd00119[e] --> cpd00119[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00121(e)	EX L-Inositol	cpd00121[e] --> cpd00121[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00322(e)	EX L-Isoleucine e	cpd00322[e] --> cpd00322[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00159(e)	EX L-Lactate e	cpd00159[e] --> cpd00159[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00107(e)	EX L-Leucine e	cpd00107[e] --> cpd00107[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00039(e)	EX L-Lysine e	cpd00039[e] --> cpd00039[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00130(e)	EX L-Malate e	cpd00130[e] --> cpd00130[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00060(e)	EX L-Methionine e	cpd00060[e] --> cpd00060[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11576(e)	EX L-methionine R-oxide e	cpd11576[e] --> cpd11576[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01914(e)	EX L-Methionine S-oxide e	cpd01914[e] --> cpd01914[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00066(e)	EX L-Phenylalanine e	cpd00066[e] --> cpd00066[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00129(e)	EX L-Proline e	cpd00129[e] --> cpd00129[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00054(e)	EX L-Serine e	cpd00054[e] --> cpd00054[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00161(e)	EX L-Threonine e	cpd00161[e] --> cpd00161[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00065(e)	EX L-Tryptophan e	cpd00065[e] --> cpd00065[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00069(e)	EX L-Tyrosine e	cpd00069[e] --> cpd00069[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00156(e)	EX L-Valine e	cpd00156[e] --> cpd00156[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00308(e)	EX Malonate e	cpd00308[e] --> cpd00308[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01329(e)	EX Maltohexaose e	cpd01329[e] --> cpd01329[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00179(e)	EX Maltose e	cpd00179[e] --> cpd00179[b]	Irreversible	extracellular	0	1000	0		
EX_cpd08023(e)	EX methanesulfonate e	cpd08023[e] --> cpd08023[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11590(e)	EX met-L-ala-L e	cpd11590[e] --> cpd11590[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00254(e)	EX Mg e	cpd00254[e] --> cpd00254[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00030(e)	EX Mn2+ e	cpd00030[e] --> cpd00030[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11574(e)	EX Molybdate e	cpd11574[e] --> cpd11574[b]	Irreversible	extracellular	0	1000	0		
EX_cpd11575(e)	EX MOPS e	cpd11575[e] --> cpd11575[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00971(e)	EX Na+ e	cpd00971[e] --> cpd00971[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00122(e)	EX N-Acetyl-D-glucosamine e	cpd00122[e] --> cpd00122[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00013(e)	EX NH3 e	cpd00013[e] --> cpd00013[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00244(e)	EX Ni2+ e	cpd00244[e] --> cpd00244[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00209(e)	EX Nitrate e	cpd00209[e] --> cpd00209[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00075(e)	EX Nitrite e	cpd00075[e] --> cpd00075[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00528(e)	EX nitrogen e	cpd00528[e] --> cpd00528[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00007(e)	EX O2 e	cpd00007[e] --> cpd00007[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00064(e)	EX Ornithine e	cpd00064[e] --> cpd00064[b]	Irreversible	extracellular	0	1000	0		
EX_cpd04097(e)	EX Pb e	cpd04097[e] --> cpd04097[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00009(e)	EX Phosphate e	cpd00009[e] --> cpd00009[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00012(e)	EX PPi e	cpd00012[e] --> cpd00012[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00141(e)	EX Propionate	cpd00141[e] --> cpd00141[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00118(e)	EX Putrescine e	cpd00118[e] --> cpd00118[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00020(e)	EX Pyruvate	cpd00020[e] --> cpd00020[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00588(e)	EX Sorbitol	cpd00588[e] --> cpd00588[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00264(e)	EX Spermidine e	cpd00264[e] --> cpd00264[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00036(e)	EX Succinate e	cpd00036[e] --> cpd00036[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00048(e)	EX Sulfate e	cpd00048[e] --> cpd00048[b]	Irreversible	extracellular	0	1000	0		
EX_cpd09878(e)	EX Sulfoacetate e	cpd09878[e] --> cpd09878[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00210(e)	EX Taurine e	cpd00210[e] --> cpd00210[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00305(e)	EX Thiamin e	cpd00305[e] --> cpd00305[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00184(e)	EX Thymidine e	cpd00184[e] --> cpd00184[b]	Irreversible	extracellular	0	1000	0		
EX_cpd01242(e)	EX Thyminose e	cpd01242[e] --> cpd01242[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00851(e)	EX trans-4-Hydroxy-L-proline	cpd00851[e] --> cpd00851[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00092(e)	EX Uracil e	cpd00092[e] --> cpd00092[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00073(e)	EX Urea e	cpd00073[e] --> cpd00073[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00249(e)	EX Uridine e	cpd00249[e] --> cpd00249[b]	Irreversible	extracellular	0	1000	0		
EX_cpd03424(e)	EX Vitamin B12 e	cpd03424[e] --> cpd03424[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00423(e)	EX Vitamin B12r e	cpd00423[e] --> cpd00423[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00309(e)	EX XAN e	cpd00309[e] --> cpd00309[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00306(e)	EX Xylitol	cpd00306[e] --> cpd00306[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00154(e)	EX Xylose e	cpd00154[e] --> cpd00154[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00034(e)	EX Zn2+ e	cpd00034[e] --> cpd00034[b]	Irreversible	extracellular	0	1000	0		
rxn00695	Glucose-1-phosphate adenylyltransferase	[c] : cpd00002 + cpd00089 <==> cpd00012 + cpd00387	Reversible	cytosol	-1000	1000	0		
rxn13837	glutarate transport via h+ symport	cpd00067[e] + cpd00379[e] <==> cpd00067[c] + cpd00379[c]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn01730	Glutaryl-CoA synthetase	[c] : cpd00010 + cpd00002 + cpd00379 <==> cpd00009 + cpd00008 + cpd00413	Reversible	cytosol	-1000	1000	0		
rxn09680	Glycoaldehydye reversible transport	cpd00229[e] <==> cpd00229[c]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn02374	L-glutamate 5-semialdehyde dehydratase (spontaneous)	[c] : cpd00858 --> cpd00067 + cpd00001 + cpd02431	Irreversible	cytosol	0	1000	0		
rxn01996	Methylmalonyl-CoA epimerase	[c] : cpd00891 <==> cpd00519	Reversible	cytosol	-1000	1000	0		
rxn00602	Methylmalonyl-CoA mutase	[c] : cpd00891 <==> cpd00078	Reversible	cytosol	-1000	1000	0		
rxn10772	NH4OH dissociation	[c] : cpd00067 + cpd00985 --> cpd00001 + cpd00013	Irreversible	cytosol	0	1000	0		
rxn10076	PPTGS	[c] : cpd03495 --> cpd02229 + cpd15654	Irreversible	cytosol	0	1000	0		
rxn00420	Phosphoserine phosphatase (L-serine)	[c] : cpd00001 + cpd00738 --> cpd00067 + cpd00009 + cpd00054	Irreversible	cytosol	0	1000	0		
rxn13924	PQS release	cpd17085[c] <==> cpd17085[e]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn13893	protoporphyrinogen oxidase anaerobic	[c] : cpd00791 --> (6) cpd00067 + cpd01476	Irreversible	cytosol	0	1000	0		
rxn05469	Pyruvate transport in via proton symport	cpd00067[e] + cpd00020[e] <==> cpd00067[c] + cpd00020[c]	Reversible	cytosol, extracellular	-1000	1000	0		
rxn13796	unknown enzyme	[c] : cpd00001 + cpd17045 <==> cpd00010 + cpd17050	Reversible	cytosol	-1000	1000	0		
EX_cpd00331(e)	EX cis-Aconitic acid	cpd00331[e] --> cpd00331[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00089(e)	EX Glucose-1-phosphate	cpd00089[e] --> cpd00089[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00314(e)	EX D-Mannitol	cpd00314[e] --> cpd00314[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00380(e)	EX Itaconic Acid	cpd00380[e] --> cpd00380[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00581(e)	EX Urocanic Acid	cpd00581[e] --> cpd00581[b]	Irreversible	extracellular	0	1000	0		
EX_cpd00281(e)	EX Amino Butyric Acid	cpd00281[e] --> cpd00281[b]	Irreversible	extracellular	0	1000	0		
ATPM	ATP maintenance requirement	[c] : cpd00001 + cpd00002 --> cpd00067 + cpd00009 + cpd00008	Irreversible	cytosol	8.39	8.39	0		
rJB00282	Dha production from EPch-like siderophore synthase complex	[c] : cpd00005 + cpd00599 + cpd00084 + cpd00017 <==> (4) cpd00001 + cpd00006 + cpd00019 + cJB00126	Reversible	cytosol	-1000	1000	0	(G_PA14_54910 and G_PA14_54930 and G_PA14_54940)	
rxn00738	1-aminocyclopropane-1-carboxylate deaminase	[c] : cpd00001 + cpd00909 --> cpd00013 + cpd00094	Irreversible	cytosol	0	1000	0	G_PA14_24190	
PA14_Biomass	P. aeruginosa PA14 biomass	[c] : (59.81) cpd00001 + (1e-04) cJB00125 + (59.81) cpd00002 + (1e-04) cpd00125 + (0.56945) cpd00118 + (0.001) cpd17065 + (0.053367) cpd15665 + (1e-04) cpd00028 + (2.5e-05) cpd00155 + protein + rna + dna + lipid --> (59.81) cpd00067 + (59.81) cpd00009 + (59.81) cpd00008 + (0.69653) cpd00012 + cpd11416	Irreversible	cytosol	0	1000	1		
rxn11546	hydrogen cyanide synthase	[c] : cpd00033 <==> (4) cpd00067 + cpd00011 + cpd00150	Reversible	cytosol	-1000	1000	0	(G_PA14_36330 and G_PA14_36320 and G_PA14_36310)	
rxn00601	Arginine succinyltransferase	[c] : cpd00078 + cpd00051 --> cpd00067 + cpd00010 + cpd02103	Irreversible	cytosol	0	1000	0	(G_PA14_52690 and G_PA14_52700)	
rxn02927	succinylarginine dihydrolase	[c] : (2) cpd00067 + (2) cpd00001 + cpd02103 --> cpd00011 + (2) cpd00013 + cpd02160	Irreversible	cytosol	0	1000	0	G_PA14_52660	
rxn02944	Succinylornithine transaminase	[c] : cpd00024 + cpd02160 <==> cpd00023 + cpd03526	Reversible	cytosol	-1000	1000	0	G_PA14_52720	
rxn03422	Succinylglutamic semialdehyde dehydrogenase	[c] : cpd00003 + cpd00001 + cpd03526 --> cpd00004 + (2) cpd00067 + cpd03525	Irreversible	cytosol	0	1000	0	G_PA14_52690	
rJB00283	cis-2-Decenoic acid(DSF) synthase	[c] : cpd03118 + cpd00001 <==> cpd00010 + cJB00127	Reversible	cytosol	-1000	1000	0	G_PA14_54640	
rJB00284	cis-2-Decenoic acid(DSF) synthase	[c] : cpd00001 + cpd11482 <==> cpd11493 + cJB00127	Reversible	cytosol	-1000	1000	0	G_PA14_54640	
rJB00285	cis-2-Decenoic acid(DSF) release	cJB00127[c] --> cJB00127[e]	Irreversible	cytosol, extracellular	0	1000	0		
rxn05964	Phosphatidylcholine cholinephosphohydrolase	[c] : cpd00001 + cpd11624 --> cpd00067 + cpd11423 + cpd00457	Irreversible	cytosol	0	1000	0	(G_PA14_21110 or G_PA14_53360)	
rxn06079	Phosphatidylglycerol cholinephosphohydrolase	[c] : cpd00001 + cpd11652 --> cpd00080 + cpd11423	Irreversible	cytosol	0	1000	0	(G_PA14_21110 or G_PA14_53360)	
rxn06087	Phosphatidylethanolamine ethanolaminephosphohydrolase	[c] : cpd00001 + cpd11456 --> cpd11423 + cpd00285	Irreversible	cytosol	0	1000	0	(G_PA14_21110 or G_PA14_53360)	
rxn05901	acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase	[c] : cpd00080 + cpd11611 --> cpd00010 + cpd12185	Irreversible	cytosol	0	1000	0	(G_PA14_07580 or G_PA14_14860 or G_PA14_25640)	
rxn06140	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase	[c] : cpd11611 + cpd12185 --> cpd00010 + cpd11422	Irreversible	cytosol	0	1000	0	G_PA14_00060	
rxn06043	CDP-Diacylglycerol synthetase (Ecoli)	[c] : cpd00052 + cpd11422 --> cpd00012 + cpd11427	Irreversible	cytosol	0	1000	0	(G_PA14_17120 or G_PA14_31760)	
